name,country,city,location,exh,exhSeoId
Ecoretail GmbH,Germany,Troisdorf,Hall 4 / C28,euroshop2026.3054545,HFsPDODHT9qchspvXQOtNg
Ecostand Gustaw Kubara,Poland,Czestochowa,Hall 4 / E25,euroshop2026.3029658,6tYxJHSkTDyubcKho1QfDw
Ecotorba Sp z o.o.,Poland,Warsaw,Hall 4 / F08,euroshop2026.3064139,Her82PwDS7Sv10rLNmilBg
"EDEN EUROPE, S.R.O.",Czechia,Adamov,Hall 10 / D42,euroshop2026.3044966,yCSAufYeTFy8uxTDjIohFQ
EDGELIGHT / EDGEMAX,Germany,Willich,Hall 4 / D51,euroshop2026.3044499,zicKPWktQNug1ye1JotuPA
"Edgelit Technology Co., Limited.",China,"Dongguan, Guangdong",Hall 9 / A52-3,euroshop2026.3062344,gkSnWHKiTCGwgb5fJ9Q24A
Edgetech Europe GmbH,Germany,Heinsberg,Hall 15 / C50,euroshop2026.3044123,4ayBunaaRt68VbMVx7BQ9A
Edgify Ltd.,United Kingdom of Great Britain and Northern Ireland,London,Hall 6 / A79,euroshop2026.3062472,Kz0Byn6fTmqfcSCj7aRSRA
Efe Market Ekipmanlari ve End. Sog. Sist. San ve Tic A.S.,Türkiye,Kocaeli,Hall 15 / D62,euroshop2026.3041928,UXPhI8MUSYe4XYgdKGWwYQ
efsta IT Services GmbH,Austria,Steyr,Hall 6 / H68,euroshop2026.3022689,oWefcnFfRhqQbMrtfd3w6A
Egger Holzwerkstoffe Brilon GmbH & Co.KG,Germany,Brilon,Hall 11 / D56-4,euroshop2026.3044532,fMNty8cISDqcBxRnPXHbNA
EGLO Leuchten Handels GmbH,Germany,Arnsberg,Hall 9 / D59,euroshop2026.3058158,anZyhenmTAaloV3W55RQVw
EHI Conference Room,Germany,Düsseldorf,Hall 6 / I43,euroshop2026.3059352,yIki8ndGRGqfRszBavWYcg
EHI Retail Institute GmbH,Germany,Köln,Hall 6 / I57,euroshop2026.3059351,54DxAFaGRDKRtOzol1GYSg
einz systems GmbH,Germany,Reinfeld,"Hall 7, level 0 / C01-02",euroshop2026.3067054,i8JDrtDyQnOX3CQj0z8bNQ
eKiosk GmbH,Germany,Dresden,Hall 6 / G41,euroshop2026.3065943,9mGfhjJxQNWqqDSEiDz7xQ
Elbacom GmbH,Austria,Pamhagen,Hall 6 / E42,euroshop2026.3064793,tiNDE5ePTluz5BXrCVQexw
Elcold Freezers a.p.s.,Denmark,Hobro,Hall 14 / A53,euroshop2026.3020384,bTTOWXJwSQq3y5kCno3MXA
Elitech (UK) Limited,United Kingdom of Great Britain and Northern Ireland,London,Hall 16 / B28,euroshop2026.3042514,W5Z0ZFivTZm6ymxct2bAEw
ELIWELL,Italy,Alpago,Hall 16 / D03,euroshop2026.3064674,fDL4g59AQ8WyiDFuizJs4Q
ELMI Power GmbH,Germany,Niddatal,Hall 13 / C97,euroshop2026.3068392,kANBAITZSGaeDFYQYUmQVQ
Elmotech Sp.z o.o.,Poland,Warszawa,Hall 16 / A30,euroshop2026.3059822,zYSsoQNFS8y2Er8pwmbWbQ
Elo Touch Solutions NV,Belgium,Rotselaar,Hall 6 / B32,euroshop2026.3036306,H7uKVvE7TZqnkEa1GhhvlQ
Elonik Aydınlatma Teknolojileri A.Ş.,Türkiye,Bursa,Hall 10 / C64,euroshop2026.3032803,C0iNBYxaTj2g39QeKNDVjA
EMALEC SAS,France,Saint Genis Les Ollieres,Hall 13 / C99,euroshop2026.3033752,MMAnU7ZmRNaDb8KPFCmPJQ
emco Bautechnik GmbH,Germany,Lingen (Ems),Hall 11 / C59,euroshop2026.3051750,0m55fjJtQV6E85Xi9lqeCA
EMES (Endustriyel Makine Ekipmanlari Sanayi Ve Ticaret) A.S.,Türkiye,Istanbul,Hall 13 / D19,euroshop2026.3034999,XKVoQun2QNCmzcITDh38Tg
Emilceramica S.r.l.,Italy,Fiorano Modenese,Hall 11 / D49,euroshop2026.3025943,CqbsfDQRQVST1xvHAlWiVA
Emo Neon Firma reklamowa Sp.j.,Poland,Częstochowa,Hall 4 / C48,euroshop2026.3029673,l6JeEfvRSBqe4Cwhpy5w8w
EMPERO END.MUTFAK EKIPMANLARI PAZ.İÇ DIŞ TİCARET A.Ş,Türkiye,Selcuklu / Konya,Hall 13 / C43,euroshop2026.3040363,zh4wmXVzTs2XoLy2bKEC5Q
ems Isoliertüren GmbH,Germany,Pansdorf,Hall 14 / A19,euroshop2026.3025134,nHZIi6c3QGGoNVMh5cu70g
Enactor Ltd.,United Kingdom of Great Britain and Northern Ireland,"Hertford, Hertfordshire",Hall 5 / B43,euroshop2026.3067415,cQGowr9ATaeFWh8mt5UlvQ
Encore International Company Limited,"Hong Kong, China SAR","Tsim Sha Tsui, Kowloon",Hall 9 / D50,euroshop2026.3044674,eo33mZkiS1iDH0xFOnS21w
Enex s.r.L.,Italy,Vacil (TV),Hall 16 / D75,euroshop2026.3043009,YIBrxejHSNqkR3b7ZgYMcA
Enex Technologies,Italy,Vacil (TV),Hall 16 / D75,euroshop2026.3043009,YIBrxejHSNqkR3b7ZgYMcA
Envipco NV,Netherlands,Amersfoort,Hall 7a / C20..C22,euroshop2026.3027281,nkyZsOUqRdeAgz7GW0YZOQ
Environmental Products & Services Ltd,United Kingdom of Great Britain and Northern Ireland,"Stockport, Manchester",Hall 13 / C95,euroshop2026.3027344,X8Wh2UKjS7i15WTCRjloMA
epay,Germany,Martinsried,Hall 6 / G79,euroshop2026.3046592,98pORu61Tpi4XyXXL5D0Cg
Epec Engineered Technologies Limited T/A Ec Fans & Drives,United Kingdom of Great Britain and Northern Ireland,Merthyr Tydfil,Hall 15 / A05,euroshop2026.3039229,tcM37uhJTY6Ts3et24y74Q
EPG – Ehrhardt Partner Group topsystem GmbH,Germany,Aachen,Hall 5 / E44,euroshop2026.3039926,OA6Z7IQRRRq45Rt1QIxISA
epiLED Sp. z.o.o.,Poland,Wroclaw,Hall 9 / B02,euroshop2026.3043837,ALuVopsSSYaVqFk7e6vjnw
Eplp Tecnologia em Pagamentos Ltda,Brazil,Barueri,Hall 5 / E11,euroshop2026.3053252,wX2yJ30QR2qqOmHMISYOcg
Epson Europe B.V.,Netherlands,Amsterdam,Hall 6 / E45,euroshop2026.3040597,ULsLD5UTToqTbFPeHVy2gg
Epta S.p.A.,Italy,Milan,Hall 15 / B24..B42,euroshop2026.3035910,aNIGOC1KQzmoMbTEWrP0cg
Erbil Raf Company Ltd.,Iraq,Erbil,Hall 13 / E45,euroshop2026.3041418,mxHTHia2SfaHBbQIpCUflQ
EREN ÇELIK AHSAP VE METAL MÖBLE SAN. VE TIC LTD. STI,Türkiye,ISTANBUL,Hall 13 / A02,euroshop2026.3041081,X0VW6PWOREq0X0IJ1fsNIA
Ergonomic Solutions GmbH,Germany,Recklinghausen,Hall 6 / C66,euroshop2026.3023112,LI5Sj8FeTlKZHdCkAbgMPw
Ernst Medienwerkstatt Wolfgang Ernst,Germany,Vreden,Hall 6 / A15,euroshop2026.3067767,fTEoepZwSGGGPPhyAB8Z1w
Erstein Plastique industrie Sas,France,Erstein,Hall 1 / A69,euroshop2026.3043649,A2bi5wWKSFKf5S8pasZo9Q
ERUM,Spain,Alcoy,Hall 10 / B28-1,euroshop2026.3020797,pbzP07eIRti80bRDmYqLKw
ES Exhibition Services Sdn Bhd,Malaysia,Kuala Lumpur,Hall 1 / D62,euroshop2026.3042021,8r5JMIQcTbCNJuue4GU2xw
ES SYSTEM K SP. Z O.O.,Poland,"Wolbrom, Malopolska",Hall 14 / A20,euroshop2026.3021878,lYjiXPvSRQOwYvCGR70tHQ
Eschenbach Zeltbau GmbH & Co. KG Temporäre Architektur,Germany,Bad Königshofen,Hall 11 / B72,euroshop2026.3037601,c0mcz83OStmeCfkZKLJhKw
ETRON Softwareentwicklungs- und Vertriebs GmbH,Austria,Wien,Hall 5 / F24,euroshop2026.3039135,tPj8daQpT3SDoVzjnNyCSw
euro a go go,Canada,Montreal,Hall 10 / D49,euroshop2026.3040639,Qbz7CjepQH66OmlSsuRJew
Euroledlighting Sp. J.,Poland,Slupsk,Hall 9 / E43,euroshop2026.3045495,b0Nnjy0ITnGTTLUxVIOilw
europlac s.r.o.,Slovakia,Topolcany,Hall 11 / C73,euroshop2026.3053742,BHob6eu2SUqHOJsfuNrYqA
EuroPOSM s.r.o.,Slovakia,Bratislava,Hall 4 / A53,euroshop2026.3041953,zvVYFddqTwa4vkyhCl473Q
EUROSHOP GLOBAL,Germany,Düsseldorf,Hall 12 / A41,euroshop2026.3062508,cDoJMhGzQlGIAM3HUwtRpw
Eurovent Certita Certification SAS,France,Paris,Hall 16 / C09,euroshop2026.3042350,y8Fh6qzHSM62aHPFDtmLXQ
EUTRAC,Italy,"Olginate, Lecco",Hall 9 / F39-2,euroshop2026.3063920,8JBYRCTySbqEHKvOb7LPWA
Event Rent GmbH,Germany,Bocholt,Hall 1 / A03,euroshop2026.3060466,qbc7M4pOSeijgAk2HTykgA
Event Safety Consult GmbH & Co. KG,Germany,Heidelberg,Hall 1 / B74,euroshop2026.3057763,EK2Ak752QKyR0kxQ1tL66A
Everseen LTD,Ireland,"Cork, Blackpool",Hall 6 / G02,euroshop2026.3038204,RvCEhSWyRJqiNmSzTbIrHA
EVMA d.o.o.,Slovenia,Logatec,Hall 4 / C02,euroshop2026.3025884,Lr49u4ruTrOj50SBG0iuuQ
EWQ Zone Oy,Finland,Helsinki,Hall 6 / C58,euroshop2026.3069056,W2k1k1OiS3GCUZBzXoAPAw
Exhibit Designers and Producers Association (EDPA),USA,Paw Paw MI,Hall 1 / C64,euroshop2026.3057524,dhEmnPdJSj6SA3RKfp1N0Q
EXKAL (Exposición y Conservación de Alimentos S.A.),Spain,Marcilla,Hall 16 / C71..C72,euroshop2026.3020407,LxTVXtfSQ5yT8Rveli3xjw
Experience Production LLP,Kazakhstan,Almaty,Hall 4 / C14,euroshop2026.3038060,wCLrbBbRRDSY1PTrmRSTFg
Expo Team America BV,Netherlands,Kampen,Hall 1 / C48,euroshop2026.3068437,LF8DCqIFRaal4LuxqZZ5GQ
Expodium Solutions GmbH,Germany,Ohorn,Hall 1 / B67,euroshop2026.3042681,evpBcgkTRCuCXqHxY2EHEg
ExpoFloor BVBA,Belgium,Wijnegem,Hall 1 / A27,euroshop2026.3054211,8dVvfBycS5eFJJMv6ufLLQ
EXPOMOBIL – part of octanorm,Germany,Filderstadt,Hall 1 / C50,euroshop2026.3060045,frQoRtDJQreEcAsXWVUKoQ
EXPONIC JSC,Bulgaria,Dupnica,Hall 1 / C64,euroshop2026.3066202,M75kWNY9SbaxqgnvEEMKWw
"Exposervice USA, Inc",USA,"Las Vegas, NV",Hall 1 / C64,euroshop2026.3061026,f6VuFEKLT6KmMYfTF54GUw
ExpoSupply BV,Netherlands,Kampen,Hall 1 / C48,euroshop2026.3043255,yALFt88cTl6O4DtA2MrUPw
EXPOSYSTEM S.A.,Greece,Sindos,Hall 1 / C64,euroshop2026.3058711,S7KYyK2oTri2Fvs8N9E6vQ
EXPRESS SHOPFITTERS INC.,Canada,"Mississauga, ON",Hall 11 / B50,euroshop2026.3043854,6uajANILSRCPOmeULlqR5w
EXPRESSO Deutschland GmbH & Co. KG,Germany,Kassel,Hall 10 / A65,euroshop2026.3042713,C6r4u8lyTOK5b4ExepsmYw
Extenda Retail AB,Sweden,Solna,Hall 10 / A34,euroshop2026.3068999,a3Yr5OhyQa2M4vQtyURwFg
EYE SYSTEMS International GmbH,Germany,Pinneberg,Hall 4 / D07,euroshop2026.3040537,TYlXaWPZTX2kGRSZ97zU8g
EYVI sp. z o. o.,Poland,Sady,Hall 1 / C81,euroshop2026.3046580,141OIhrzRDur38WYKRSgmw
EZIDONE DISPLAY INC,China,"Taicang, Jiangsu",Hall 11 / A78-10,euroshop2026.3061081,Ujmo48FrQHmRMXHZ0taExg
F&B Tec GmbH Food & Beverage Equipment,Germany,Neukirchen,Hall 13 / C91,euroshop2026.3040862,QZVZA6weT0uUamIdrx9E0A
Fachschule für Werbegestaltung - VM Experience,Germany,Stuttgart,Hall 10 / B02,euroshop2026.3029275,madG6z6EQLy1klhXszyfCg
FAIRNET,Germany,Leipzig,Hall 1 / C64,euroshop2026.3060565,SJ36eUwbS6CPgPVanXSBdw
FAIRNET GmbH,Germany,Leipzig,Hall 1 / C64,euroshop2026.3060565,SJ36eUwbS6CPgPVanXSBdw
Fajota SA,Portugal,Águeda,Hall 16 / E09,euroshop2026.3056441,8ahUaN26SYKMyiUWFfx7VA
FALCOR SRL,Italy,Borgosatollo,Hall 13 / D97,euroshop2026.3065133,tmRtpEc0RPittdHDlUtLeQ
FAME EXPORTS Partnership Firm,India,Ludhiana,Hall 11 / C70,euroshop2026.3055183,a8Bm1m62T4Gm9U86pp5XYA
Fapec,France,Illiers Combray,Hall 11 / A45,euroshop2026.3049163,GzsjqYfETQaksb9kkMYdfA
Fashion Cloud GmbH,Germany,Hamburg,Hall 6 / A31,euroshop2026.3067445,kC8Ii9wVTceZxROlwjSEFg
FEIG ELECTRONIC GmbH,Germany,Weilburg,Hall 5 / A06,euroshop2026.3032293,6KYRLZHlTI2lEBzIIS4GKw
FeijenSP bv,Netherlands,Bemmel,Hall 1 / A63,euroshop2026.3041383,34i6aSSSSgGIfN5n5uAe5Q
"FEITIAN Technologies Co., Ltd.",China,Beijing,Hall 5 / D35,euroshop2026.3044666,6rsHgKqBT6STCVx7paLyZw
Ferzol Lemezmegmunkáló Kft.,Hungary,Tápiószőlős,Hall 13 / D46,euroshop2026.3066214,cSmzIo0bTJude4QUKM8wIg
Fi.Ma di Masini & Figli s.r.l.,Italy,Montecavolo (RE),Hall 10 / B30,euroshop2026.3022715,hIA3lyH5TkuzPCwB3luufA
FINES d.o.o.,Slovenia,Grosuplje,Hall 13 / E81,euroshop2026.3057467,7Hjfav1kSJ2AtNaE8AaT5g
FIORINI INTERNATIONAL ITALIA S.p.A.,Italy,Trecastelli (AN),Hall 11 / A49,euroshop2026.3023813,S3F3SeYvQjuNc5sretHVPg
First Cash Solution GmbH,Germany,Offenburg,Hall 6 / G03,euroshop2026.3042492,LFE1ElmTQvilKNaQSj1NTw
First Impression audiovisual BV,Netherlands,Tilburg,Hall 4 / E60,euroshop2026.3024423,9M0A5BhzQEyhuGXIse73GA
FirstPay,United Kingdom of Great Britain and Northern Ireland,Saltash,"Hall 7, level 0 / B23",euroshop2026.3061000,CV6CDxg4TSCJW3FQ4TIHCw
Fiscal Solutions d.o.o.,Serbia,Novi Sad,Hall 6 / E50,euroshop2026.3040860,jszfKVA9SJeTmJksgsVS2A
Fiserv,Germany,Au in Der Hallertau,Hall 6 / C75,euroshop2026.3049571,ZrlvJeXBSXWYxpptUewAVg
fiskaltrust consulting gmbh,Austria,Salzburg,Hall 5 / A44,euroshop2026.3020401,hkVzlU7YQ2uB1HcIoOKJOQ
fiskaly Germany GmbH,Germany,Frankfurt am Main,Hall 6 / F34,euroshop2026.3032296,StYlRFSuQmm915vsfDYkdg
"Flamingo(Hangzhou) IOT Technology Co.,Ltd",China,Hangzhou,Hall 7a / B23,euroshop2026.3046804,xu7Fcz9KTTKKekGCbPFcyg
Flexecution Inc,USA,"San Antonio, TX",Hall 10 / C56,euroshop2026.3055776,LV2BJkY6RiaPC34mR0xdEQ
Flexeserve,United Kingdom of Great Britain and Northern Ireland,Leicestershire,Hall 13 / C90,euroshop2026.3030494,Cf15oYyvT1GMtYy1gqfJ8A
Flexeserve,United Kingdom of Great Britain and Northern Ireland,Leicestershire,Hall 13 / C90,euroshop2026.3030494,Cf15oYyvT1GMtYy1gqfJ8A
FLEXICO PLV,France,Cormeilles en Parisis,Hall 4 / E03,euroshop2026.3068233,ZpEMuK4LT8agrPN7wfqciw
Flexmirror GmbH,Germany,Oberbiberg,Hall 12 / A01,euroshop2026.3056863,uq78cX0BSjij4N2DeHJefQ
Flooid Ltd.,United Kingdom of Great Britain and Northern Ireland,Birmingham,Hall 6 / B79,euroshop2026.3070243,1idcoWu6QUObdjJdr1Nddg
Flooid Ltd.,United Kingdom of Great Britain and Northern Ireland,Birmingham,Hall 5 / D14,euroshop2026.3062952,0DEm0C3qQoOmTJGQ3l2osw
FLUX s.r.l.,Italy,Recanati,Hall 12 / C13,euroshop2026.3059748,6Cd1qnSqSeC4Sr7OvLhTqA
Flux Technology doo,Serbia,Belgrade,Hall 9 / B44,euroshop2026.3041654,UYrXi0FbQQ2ZpJGHsR5Swg
"Flytech Technology Co., Ltd.",Taiwan,Taipei City,Hall 5 / D32,euroshop2026.3033666,9ARRcOpLTeKRdcIWr5FEBg
FM Team Sp. z o.o.,Poland,Poznan,Hall 1 / C64,euroshop2026.3060939,KWSrmlLVQjurFjzW6rNw8w
Fonia Telecom Sp. z o.o.,Poland,Warszawa,"Hall 7, level 0 / C03",euroshop2026.3069952,hTWeCfnhSgKg2FepMaNxqg
Food Service Innovation Hub - Café Sponsored by Hallo Café,Switzerland,Einsiedeln,Hall 13 / A86,euroshop2026.3064604,leHMnEbaSW6hpEgpV6Np1w
FOR ALL S.R.L.,Italy,"Bussolengo (Verona, Vr)",Hall 9 / E01,euroshop2026.3049471,mWfDAO5GQ4mITimNlEGVFw
Forbo Flooring B.V.,Netherlands,Assendelft,Hall 11 / E73,euroshop2026.3044794,zlj1ViOjRjS5A81Flgohhg
Forcom Sp. z o.o.,Poland,Poznan,Hall 5 / B09,euroshop2026.3053320,hqRv3zBdRjWweCvjJ6ZXsg
"FORESCO CO., LTD","Korea, Republic",Incheon,Hall 11 / E22,euroshop2026.3043218,dtuj6byrRuCZUs66eAMmbA
Forest Gorlice Sp. z o.o,Poland,Gorlice,Hall 10 / C11-1,euroshop2026.3062333,7o6S7KQQT1KondrI0NKdwg
Form'it Technologie SARL,France,Burnhaupt-le-Haut,Hall 11 / D14,euroshop2026.3023809,00lxVm0pSqqy66AC4wWy8A
FORS FRANCE S.A.S.,France,Champigny-Sur-Marne,Hall 6 / I76,euroshop2026.3040249,BXTAMuZ6TsqD5owQVQ1qww
"Fortemix, s.r.o.",Czechia,Paskov,Hall 11 / D28,euroshop2026.3067807,cYKumGiqSNiiKUKvqpSJyA
FORUM your brandbuilder GmbH,Germany,Solingen,Hall 1 / C64,euroshop2026.3060920,j7EToo1CS2mlLTXhPYTIYQ
"FOSHAN ABLE FIXTURES CO., LTD.",China,"Foshan City, Guangdong Province",Hall 11 / A74-4,euroshop2026.3062902,K5GNsXulS3KiQIkO9ZC2nA
"Foshan Chenhong Lighting Electrical Applicance co., ltd.",China,Foshan,Hall 9 / F10,euroshop2026.3044678,P0h8uAzBQV2A8nSO0prAxg
"FOSHAN CITY SHUNDE WEILI KITCHEN EQUIPMENT CO., LTD.",China,"Foshan, Guangdong",Hall 14 / A29,euroshop2026.3047104,GvePhWOwSVSZQzRB3vXA2Q
"Foshan City Xingda Shelf Co., Ltd.",China,Foshan City,Hall 13 / D20,euroshop2026.3047174,rJdUOmrnR1GTkeVElA56zA
FOTOBODEN™,Germany,Köln,Hall 10 / D03,euroshop2026.3036307,xvp4Imr1TSmn2oLybylBZA
Foxbarn Limited,United Kingdom of Great Britain and Northern Ireland,"Wembley, Middlesex",Hall 10 / A59,euroshop2026.3058874,vOX3vtmURS6dnJYYh5yMfg
Frankfurter Fahnen Jungmann GmbH,Germany,Offenbach,Hall 4 / A24,euroshop2026.3020389,VnebWfHLQ0yoyfqwXihlEg
Frascold s.p.a.,Italy,Rescaldina (MI),Hall 16 / E28,euroshop2026.3045880,9ULrSmdaRDeokVKr7JhBIg
Fratelli Garletti s.r.l.,Italy,Botticino (BS),Hall 15 / A61,euroshop2026.3020445,6uAq7JJWQM2vdHI7o7V3XQ
Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme IAIS,Germany,Sankt Augustin,Hall 6 / A67,euroshop2026.3064433,Eh9APURwT02EhENSjOrGCw
FREI TOMASZ FREJ,Poland,Gdynia,Hall 9 / F02,euroshop2026.3045118,nMQ6PW3MREe7Wg4sNvCC8A
"FREOR LT, UAB",Lithuania,Vilnius,Hall 14 / C52,euroshop2026.3034766,WUdIvMetTpa7fMc0QKSvlA
Frequentiel SAS,France,Colomiers,Hall 5 / E15,euroshop2026.3045427,LuefDni2TCmJ9dZ143Rdnw
FRESCOLORI.de GmbH,Germany,Bocholt,Hall 11 / F36,euroshop2026.3041783,8r4YC8hwTmqPNCgwrQvoIw
Freshflow GmbH,Germany,Berlin,"Hall 7, level 0 / B04-07",euroshop2026.3062948,O5V7zEymTqO51QQ1uPVQvQ
Fri-Jado B.V.,Netherlands,Oud Gastel,Hall 13 / A85,euroshop2026.3023795,nuwqD4jpQBG7raZu4kemdg
FRICON,Portugal,Touguinha/Vila do Conde,Hall 14 / C53,euroshop2026.3032371,tn28bQ5qRG6JEICtW8765Q
"FRICOSMOS, S.A.",Spain,Mostoles,Hall 13 / B74,euroshop2026.3043283,bEOkIYCsSB6kKpQ6ZMnQkQ
Frigo Ferm srl,Italy,Casagiove,Hall 13 / C17,euroshop2026.3065389,jhHhycRPSNKbSfGqVsRgcA
Frigo Teknika BEI DOOEL,North Macedonia,"Bogovinje, Tetovo",Hall 14 / D20,euroshop2026.3044124,Fxw6ApqLTz69mwbbOl2Fhw
Frigo Zika LLC,Serbia,Ruma,Hall 15 / A23,euroshop2026.3041632,L0zUxn0CTQ6lG4fzsCBvyQ
Frigo-Consulting,Switzerland,Gümligen Bern,Hall 16 / E21,euroshop2026.3033936,vm65sKHbRCiNHpvEIhJgfw
Frigoblock Sogutma Sistemleri Sanayi ve Ticaret A.S.,Türkiye,Istanbul,Hall 16 / D78,euroshop2026.3032054,0lh7PjkMShy92fePhXLOjg
"Frigocon Industria de Frio e Congelacao, S.A",Portugal,Touguinha/Vila do Conde,Hall 14 / C53,euroshop2026.3032371,tn28bQ5qRG6JEICtW8765Q
FRİGOSO ENDÜSTRİYEL SOĞUTMA SİSTEMLERİ VE MARKET EKİPMANLARI SAN TİCARET A.Ş.,Türkiye,Gebze / Kocaeli,Hall 15 / B21,euroshop2026.3029323,G1FVoI77RDaLt0BhUP6yCA
Fsas Technologies GmbH,Germany,Munich,Hall 6 / G41,euroshop2026.3067071,cylhTKpsSLy3JE3h6RVlpA
"FSI Coating Technologies, Inc.",USA,Irvine,Hall 15 / B63,euroshop2026.3065581,LCVnBxHrSYeGjA40N8haoQ
Fuchs Design GmbH,Germany,Kerken,Hall 11 / E26,euroshop2026.3056993,JirDXs7vToiiIxIJOX0XkA
Fuchs-Display GmbH,Germany,Lübeck,Hall 13 / E04,euroshop2026.3057520,o1VSuQ8QQoaukLlvu2JeEw
fuchsdesign,Germany,Kerken,Hall 11 / E26,euroshop2026.3056993,JirDXs7vToiiIxIJOX0XkA
Fujitsu Frontech North America Inc.,USA,"Irvine, CA",Hall 6 / A58,euroshop2026.3068373,DSvCPpDgSUSmJCZmxwtfsw
fulfillmenttools,Germany,Köln,Hall 6 / E75,euroshop2026.3065800,zmn4ckh5SouUVR6GvfXeuA
fundus7 GmbH,Germany,Düsseldorf,Hall 1 / D61,euroshop2026.3043116,FhFME0USRnGkPRJ5VXLM0w
"FUNPAD Technology Co., Ltd.",China,Guangzhou,Hall 5 / G02,euroshop2026.3055686,kRCgIPC3SoKKt1oah4BmFg
Fushion Germany Business GmbH,Germany,Diedorf,"Hall 7, level 0 / B16",euroshop2026.3062899,n3MoxzztTsCovuvgwoi5TA
Future Design OÜ,Estonia,Tänassilma,Hall 4 / F29,euroshop2026.3054717,tdk41lNnSbi38vyYAkgziA
"Fuzhou Hiplastics Co., Ltd.",China,"Fuzhou, Fujian",Hall 5 / A25,euroshop2026.3057899,mRPjE1D4SNyNEzsto7xRog
"Fuzhou Meethope Trading Co., Ltd",China,"Fuzhou, Fujian",Hall 5 / H04,euroshop2026.3046805,jx6tGYCjS1eM8HKuohPuuQ
"Fuzhou Soarfree Information Technology Co., Ltd.",China,"Fuzhou, Fujian",Hall 5 / F04-01,euroshop2026.3061787,vKkLGorsTt2wowXbDEvysA
fwd: Servicegesellschaft mbH,Germany,Rheda-Wiedenbrück,Hall 1 / C63,euroshop2026.3036305,ifdQ3KTgRhaRWO583XF84w
fwd: Bundesvereinigung Veranstaltungswirtschaft e.V.,Germany,Rheda-Wiedenbrück,Hall 1 / C63,euroshop2026.3036305,ifdQ3KTgRhaRWO583XF84w
Gain,Israel,Tel Aviv,Hall 5 / C11,euroshop2026.3055851,SPANJe01RZ20ArAXeBWQ9g
Galilei Refrigerazione S.r.l,Italy,Due Carrare (PD),Hall 16 / D19,euroshop2026.3024427,V1ftKRahTLGFW5go3j6yfw
Gammacril S.r.l.,Italy,Nerviano (MI),Hall 9 / F24,euroshop2026.3042978,nwNOIEhQSBWBuhZhnHZocQ
Gander Tecnologia Ltda,Brazil,Sao Paulo,Hall 6 / H49,euroshop2026.3065284,kDybqNDURlqtov4L9bB8Lg
garbo arredamenti srl,Italy,Albignasego,Hall 11 / C67,euroshop2026.3070244,SHkDOiKPRPqTeiSYcKuGEg
GARZAHOTH EXPOPARTNER S.A.,Mexico,Puebla,Hall 1 / A41,euroshop2026.3038044,y7268VvCSEuWMH2IsTfmTw
GASES RESEARCH INNOVATION & TECHNOLOGY SL,Spain,Avinyó,Hall 16 / A28,euroshop2026.3063222,MfcqPQpaSpe3KDWqNRfTyQ
Gastro-Cool GmbH & Co. KG,Germany,Willich,Hall 14 / B51,euroshop2026.3043254,cLNsLtiTTUGDf9Vs8DfUYg
Gatekeeper Systems GmbH,Germany,Eislingen,Hall 6 / C04,euroshop2026.3033609,SZscc4gpQBqB16oY5lmgJA
Gausium Robotics Holdings Limited,China,Shanghai,Hall 5 / G44,euroshop2026.3056256,ihtNNdY2Q4OIJuY1a4sjSw
GeBE Elektronik und Feinwerktechnik GmbH,Germany,Germering,Hall 5 / E06,euroshop2026.3038058,ru9SlOLiTTuREmE0XoPieA
GEBIT Solutions GmbH,Germany,Berlin,Hall 6 / I50,euroshop2026.3040739,m3beLNyYTDKWibAz7jrMGA
Gebr. Graef GmbH & Co. KG,Germany,Arnsberg,Hall 13 / C74,euroshop2026.3043758,gCXMPr8kRWSVWE8XEpasrg
"General Touch Co., LTD.",China,Chengdu,Hall 5 / G18-07,euroshop2026.3062346,JmYvUw3JRp2bWvHxwfWO2A
Geoplast Kunststofftechnik GmbH,Austria,Theresienfeld,Hall 4 / E68,euroshop2026.3042108,QrY7ZDk7RweldBbvgm5ASA
Georg+Otto Friedrich GmbH,Germany,Groß-Zimmern,Hall 1 / A47,euroshop2026.3029676,Q5uojVZHSCSe8MnSEy6lZw
Gerflor S.A.S.,France,Tarare,Hall 11 / D62,euroshop2026.3041052,cLF2JwIvROKw7WFbqLgjog
GGM Gastro International GmbH,Germany,Ochtrup,Hall 13 / C60,euroshop2026.3043897,FMgnoLLHRCaYQChzMArv5Q
GI PLAST SRL,Italy,Lonate Ceppino (VA),Hall 9 / F25-1,euroshop2026.3063496,D89wdw0JSuqsEW8K0EcxvA
gicom AG,Germany,Overath,Hall 6 / G41,euroshop2026.3065941,u8QfIEvUQNibTys0Vppzmg
GIGA-TMS INC.,Taiwan,New Taipei City,Hall 6 / B20,euroshop2026.3039309,GJTX9RoJRKKVs5EL9871gA
GILNHAMMER GmbH Wandsysteme,Germany,Maitenbeth,Hall 1 / A57,euroshop2026.3043838,YcdOKnO5QkWfwBqxg8FGsA
Giona Company S.L.,Spain,Cuéllar,Hall 16 / E75,euroshop2026.3059144,IQK1dToxQ7CVQMIJJbIhDA
Giorik S.P.A.,Italy,Sedico,Hall 13 / E73,euroshop2026.3051826,JP3NpNIeTW2yx0ehjFEZJg
GK Software SE,Germany,Schöneck,Hall 6 / G42,euroshop2026.3042182,BrUVizzQQ2u2JJDoKMImcg
